AnnualRainfall,MonsoonRainfall,CloudVisibility,Humidity,Temperature,RiverWaterLevel,SoilSaturation,WindSpeed,Elevation,DrainageQuality,FloodOccurred
1646.0,941.7,4.83,78.1,16.7,3.26,,6.7,74.3,2,1
853.2,542.3,2.79,49.5,27.1,2.5,89.9,17.6,89.2,1,0
1906.6,1516.4,4.74,96.5,27.2,5.04,28.0,15.4,27.3,4,1
1800.6,1273.8,6.52,58.4,26.9,6.66,57.6,19.4,109.4,4,0
1391.5,910.1,6.15,66.6,24.9,5.31,58.6,14.5,126.0,2,0
2129.6,1260.0,5.02,75.0,29.1,5.58,67.4,4.5,106.8,5,1
2268.8,1807.2,1.23,61.5,28.3,7.28,38.7,19.0,155.5,4,1
996.2,752.4,7.18,72.2,27.9,3.52,88.7,7.0,142.1,3,0
1418.6,880.1,10.93,78.6,30.1,4.56,55.3,20.2,173.1,4,0
1415.4,803.3,7.16,84.4,25.9,8.27,33.3,5.7,244.3,4,0
1330.0,750.4,7.52,,25.6,4.61,54.7,9.5,209.3,3,0
2214.7,1284.8,7.43,67.4,34.9,2.47,48.7,12.1,245.5,2,0
1703.1,1184.0,6.99,67.8,30.8,3.66,100.0,20.4,65.2,2,1
1667.7,1304.5,8.33,100.0,32.1,3.12,76.0,16.4,99.1,3,1
798.1,538.0,6.99,84.2,34.1,5.71,56.0,15.2,215.4,4,0
2117.7,1611.0,5.22,56.2,30.6,3.21,52.8,30.1,217.1,4,0
1180.4,780.8,4.01,71.5,32.6,5.54,74.0,0.3,82.1,2,0
1830.0,1330.7,5.38,65.0,20.1,3.53,75.0,6.7,211.2,1,1
1938.7,1421.0,6.79,68.0,29.0,0.75,5.0,6.4,55.6,2,0
2480.3,1472.1,5.21,51.6,27.1,5.61,67.9,0.8,198.1,3,1
1145.6,733.5,6.79,63.8,36.4,5.3,55.6,9.2,147.4,1,0
300.0,212.8,7.1,97.2,32.6,6.04,28.8,20.5,11.6,1,0
1891.9,1074.0,8.08,78.7,24.8,3.65,,10.3,106.6,3,0
2700.3,1729.2,9.21,32.6,29.9,3.44,99.9,12.3,368.2,5,1
2419.5,1654.2,6.2,88.3,28.8,5.8,66.1,1.2,170.3,2,1
1904.8,1522.1,2.73,86.3,30.3,8.04,77.0,8.6,380.0,4,1
1554.2,1039.2,5.14,64.6,22.9,5.02,91.1,11.3,5.6,2,1
2203.6,1661.5,6.11,80.8,29.8,5.85,38.4,20.1,225.1,3,1
1313.2,864.1,1.41,57.1,26.9,4.36,17.8,1.6,0.0,4,0
2038.2,1526.8,9.47,62.9,29.4,1.91,68.1,11.4,150.0,5,0
2052.7,1434.6,6.36,92.5,24.4,6.93,50.0,23.7,213.1,3,0
2330.1,1798.0,6.95,65.9,25.1,6.82,27.5,11.4,233.8,2,1
3179.8,2075.6,9.41,42.0,33.9,6.42,53.4,0.0,70.1,1,1
1996.2,1399.5,4.42,69.1,22.7,4.64,69.6,25.2,253.9,3,1
1545.5,1093.5,7.44,68.8,23.1,6.19,52.0,20.9,96.6,3,0
1787.2,1169.5,5.73,88.0,27.7,6.79,39.3,22.0,133.6,2,0
915.5,536.5,5.54,70.2,24.1,8.24,50.5,,106.7,5,0
1452.6,832.9,4.07,63.7,23.6,6.98,54.6,27.1,36.4,2,1
1595.4,884.1,10.16,85.7,28.5,5.13,16.4,8.8,307.0,2,0
1538.0,1181.7,5.06,71.8,20.5,2.38,52.1,10.9,154.8,5,0
1876.2,1142.8,7.75,58.7,23.0,5.31,28.1,9.4,258.7,5,0
1388.8,837.3,1.31,87.3,38.3,5.51,68.2,,254.5,3,0
2360.5,1732.6,8.95,72.9,30.3,6.42,23.8,13.6,53.2,1,1
1800.1,1134.1,8.63,70.0,24.3,7.71,75.3,18.9,271.6,2,0
1795.3,1214.6,6.24,72.7,30.1,4.81,46.8,15.6,200.3,1,1
1636.1,966.3,5.43,53.9,30.8,9.2,44.1,14.2,45.9,5,0
1877.6,1483.2,7.0,62.1,33.0,1.48,60.9,7.4,194.9,5,0
2212.5,1687.9,11.72,70.1,27.4,5.84,37.7,29.5,47.7,2,0
1366.4,1046.6,1.59,67.1,32.9,3.4,60.6,3.3,310.6,3,1
1470.9,958.6,7.96,89.1,17.8,1.19,40.4,18.3,231.4,2,0
1648.1,1220.6,3.72,73.3,22.7,4.6,43.9,18.0,142.9,3,1
1127.1,660.4,5.95,82.8,28.8,2.09,63.1,24.2,276.5,4,0
1390.4,767.7,5.38,70.1,29.6,4.68,32.2,26.1,0.0,3,0
1561.9,866.8,4.93,85.8,23.4,5.07,29.7,13.9,75.1,2,0
2237.2,1558.5,5.97,76.0,29.3,7.24,60.0,19.2,124.8,2,1
1931.3,1282.1,3.16,70.2,24.9,1.98,54.5,29.1,373.6,3,0
1896.8,1288.9,8.57,69.8,26.6,6.82,58.4,14.5,43.0,1,1
2225.4,1228.1,1.51,55.7,33.1,5.2,61.6,6.5,0.0,3,1
1731.3,1135.2,7.35,77.6,32.5,7.06,56.1,11.9,5.6,4,0
1995.2,1455.6,5.18,69.4,23.0,4.14,67.2,4.6,240.6,4,0
1748.4,1155.1,3.07,62.5,22.7,2.34,56.9,18.0,90.6,1,1
1932.7,1416.8,6.51,86.6,25.9,2.57,14.9,23.5,134.1,4,0
1508.6,917.6,2.11,51.2,27.9,2.42,20.0,,226.3,2,0
580.6,437.4,6.1,63.7,24.7,5.96,93.6,2.0,134.2,1,0
1732.9,1208.0,2.44,85.4,33.2,7.95,55.0,23.2,170.4,1,1
2511.4,1513.6,7.15,74.7,29.7,3.87,74.0,0.8,203.5,1,1
2263.1,1378.6,3.69,69.3,30.0,6.26,48.1,2.6,106.9,3,1
2282.7,1613.9,4.87,73.8,21.7,1.95,53.8,13.6,133.4,3,0
2418.1,1831.6,6.73,72.7,33.8,5.36,45.9,17.0,174.2,1,1
1844.3,1206.0,4.07,47.3,13.9,6.34,100.0,18.4,236.8,4,1
1898.7,1166.9,5.86,64.8,32.2,2.1,60.1,14.5,70.8,2,1
1491.2,1143.4,2.22,94.2,32.7,4.59,44.3,29.1,0.0,2,0
1642.0,1177.8,7.58,60.1,25.8,6.43,22.0,15.5,218.0,3,0
2107.9,1395.5,10.41,65.2,34.4,0.5,94.5,23.3,242.8,5,0
2401.9,1614.0,12.98,61.9,27.7,7.67,51.7,21.3,170.0,1,1
1730.3,1040.0,6.23,68.7,28.3,5.71,69.9,4.7,176.8,5,0
1574.9,1113.0,7.97,61.3,29.7,6.43,72.1,13.6,93.6,2,0
1800.3,1151.6,1.55,77.3,43.9,4.17,45.7,32.0,200.0,3,1
2100.6,1678.2,9.76,73.0,34.7,1.55,68.4,11.0,235.3,3,1
1078.1,722.4,7.94,81.6,31.5,6.07,42.9,9.6,155.6,3,0
651.9,437.7,4.79,54.2,23.4,4.83,35.2,16.4,399.1,3,0
1524.7,1054.3,9.09,64.9,28.7,5.06,78.3,11.3,0.0,3,0
1189.6,927.0,5.36,66.6,23.9,7.18,51.8,8.7,166.3,1,1
1545.9,1159.8,4.85,76.8,32.1,6.52,65.4,11.1,32.6,5,1
1726.1,1144.0,7.19,58.1,28.7,8.84,63.2,26.5,238.0,2,0
1573.4,1148.1,3.34,83.7,22.4,5.31,67.8,13.9,0.0,2,1
2526.2,1759.7,8.55,87.8,28.4,3.62,23.9,4.4,16.6,3,1
1963.4,1321.5,3.36,55.2,23.8,4.62,43.3,2.9,86.7,3,1
1950.2,1166.4,3.37,62.6,28.8,5.83,48.5,32.7,176.6,3,1
2111.1,1406.0,3.73,62.0,23.7,7.03,38.4,13.2,90.5,4,0
1230.6,752.4,7.9,100.0,28.1,2.07,63.6,18.5,91.5,2,0
2319.6,1806.3,4.46,63.6,31.8,5.02,78.7,8.8,131.9,3,1
1762.1,1116.9,2.63,95.2,27.7,8.22,81.9,17.6,125.8,5,1
2135.2,1682.7,4.49,51.0,26.0,4.52,48.2,26.7,298.7,4,1
1264.1,863.7,5.92,55.2,29.0,6.86,60.8,9.8,218.6,1,0
1023.1,724.3,3.05,59.7,31.5,5.99,63.9,18.7,117.5,4,0
2208.9,1514.8,3.12,57.3,22.5,6.91,67.4,3.8,359.7,4,1
1988.2,1157.8,11.28,66.0,29.3,3.38,37.4,31.2,199.2,4,0
1349.0,868.7,3.85,59.4,34.6,3.39,91.4,17.1,53.1,5,0
1365.2,784.7,5.19,57.7,30.9,5.04,73.5,11.7,175.7,2,0
2362.7,1667.5,5.08,87.4,28.3,1.94,74.1,12.6,203.6,3,1
1205.3,797.6,4.95,88.4,31.2,4.46,79.1,10.9,81.2,5,0
2621.3,1951.6,7.55,84.2,30.3,5.51,65.7,11.3,44.7,5,1
1349.7,816.7,8.37,77.9,31.8,8.57,34.5,0.0,158.6,3,0
2119.2,1252.7,5.24,71.4,17.9,5.81,52.2,14.2,114.0,4,0
1635.7,1065.8,2.91,62.5,20.2,6.25,22.0,13.9,297.9,1,1
2101.6,1642.7,9.19,55.7,33.0,7.33,63.3,18.9,224.1,4,1
1527.9,1111.7,5.76,75.4,20.5,3.07,51.6,10.8,85.9,4,0
1718.6,1125.2,10.33,52.4,30.0,4.67,54.2,8.8,192.6,2,0
1820.5,1236.7,0.39,55.1,26.2,9.85,79.1,14.9,276.7,4,1
1298.9,741.7,6.49,87.3,23.0,4.84,45.9,2.1,10.6,1,1
2170.4,1728.0,10.8,98.5,29.7,7.23,50.0,16.1,47.7,5,1
1543.4,1106.0,5.12,75.9,29.0,6.93,55.4,0.1,148.9,4,0
1685.7,1047.4,5.44,86.6,38.6,2.04,18.2,24.0,153.6,5,0
1302.8,907.4,6.74,66.3,24.9,5.62,49.7,20.5,144.8,2,0
518.8,299.6,4.6,49.9,35.2,5.29,5.3,7.6,118.9,1,0
1704.5,1349.0,5.22,79.2,29.8,5.66,43.3,20.3,117.4,3,1
3006.3,1784.8,5.16,78.5,24.7,3.49,72.1,15.9,188.4,3,1
2192.3,1560.9,4.43,71.1,32.0,2.77,63.9,6.9,263.4,2,1
1790.4,1094.6,9.07,66.4,30.8,4.05,43.1,0.0,101.9,1,0
1668.6,1217.0,7.15,84.4,28.2,4.8,55.8,17.5,393.8,5,0
1811.2,1347.9,6.63,55.2,29.3,7.37,33.5,8.6,346.1,2,0
2073.6,1489.6,8.02,58.4,25.0,8.63,55.0,23.8,282.9,4,0
1209.6,851.1,5.34,54.9,23.9,7.79,100.0,15.1,212.2,5,0
2357.2,1822.4,4.06,71.3,31.8,6.72,91.9,9.4,350.8,4,1
2157.7,1229.1,4.49,53.7,26.9,2.99,56.1,29.4,121.0,4,0
2159.1,1366.1,6.0,59.7,27.6,4.18,58.2,19.6,66.7,5,1
2019.2,1235.9,3.35,59.4,29.4,5.42,35.4,0.0,97.4,4,0
1809.8,1442.4,4.75,66.1,29.3,3.74,39.0,11.1,49.7,3,0
2136.4,1383.0,4.71,47.7,20.9,6.15,62.2,3.9,162.2,5,0
2095.9,1536.6,11.31,71.3,34.4,6.44,44.5,8.6,180.0,2,1
1623.0,1170.5,0.2,88.7,28.6,6.07,73.1,13.8,170.1,3,1
1513.2,912.5,5.55,72.0,27.0,7.05,86.4,17.8,148.8,2,1
1850.9,1128.6,10.31,93.1,30.2,3.19,61.7,17.1,163.3,1,0
2574.5,1597.0,6.3,90.0,29.2,6.87,57.0,23.6,323.6,2,1
1180.4,770.6,7.88,81.7,31.8,3.61,21.4,20.1,212.0,5,0
1066.2,648.9,6.25,71.1,30.7,3.12,70.0,19.6,242.3,2,0
1882.4,1044.6,4.33,70.3,31.6,6.06,32.1,16.6,169.1,1,1
1825.4,1405.3,0.4,81.5,34.8,7.43,46.6,25.3,0.0,4,1
1886.7,1493.1,6.51,64.1,32.4,5.98,74.2,12.5,0.0,5,1
1922.0,1221.2,4.06,41.8,27.2,5.04,75.6,12.7,358.3,3,0
1688.4,1071.5,4.0,77.4,22.4,5.62,45.7,0.0,96.8,3,0
2544.9,1404.2,4.75,53.0,36.3,5.27,46.8,23.4,88.3,2,1
999.5,719.7,10.36,55.6,26.8,2.75,41.0,14.4,174.6,3,0
1385.8,1048.1,12.01,70.0,25.6,2.51,31.0,38.5,205.0,1,0
1748.4,1025.7,6.54,68.6,19.3,4.84,42.3,11.8,217.7,3,0
978.4,577.2,4.84,48.8,29.7,5.16,22.7,15.7,327.4,2,0
1712.1,1279.8,3.06,72.5,28.7,5.02,68.7,19.4,300.1,3,0
2630.7,1852.2,7.17,84.5,20.4,6.35,62.9,6.2,68.9,4,1
1810.4,1016.0,10.46,53.1,30.3,4.57,66.2,17.9,246.9,4,0
1915.4,1351.5,5.38,89.1,25.5,6.13,35.9,15.3,111.6,3,1
1169.9,733.8,0.2,46.6,41.5,4.71,31.1,12.6,136.2,5,0
1491.8,958.0,7.68,100.0,25.2,8.65,56.1,24.4,40.6,3,0
1612.4,1197.1,8.46,63.8,25.8,5.16,56.3,7.8,0.0,4,1
1641.1,1235.3,2.04,72.2,23.6,9.68,52.1,17.2,146.8,4,0
2440.8,1586.8,6.44,41.6,34.4,5.7,49.2,26.6,54.4,1,1
2078.8,1635.6,7.13,69.1,26.1,4.57,89.2,9.3,242.8,2,1
1244.3,810.8,5.82,73.4,24.4,3.2,63.5,12.6,121.9,1,1
1923.3,1428.9,4.02,68.7,31.5,2.11,94.4,33.8,180.9,5,1
2049.1,1374.9,8.54,61.6,21.1,3.02,80.4,18.8,286.8,2,0
2370.1,1835.3,4.99,55.8,31.1,3.24,89.1,11.0,1.5,3,1
2590.3,2012.5,2.29,87.0,36.9,5.79,33.5,21.4,77.5,3,1
1292.5,739.1,0.88,70.5,30.8,3.95,66.9,10.5,168.1,5,0
1394.6,1093.5,9.15,93.1,31.2,5.37,46.4,2.5,181.3,4,0
1171.2,885.9,7.54,62.1,32.4,7.56,21.7,26.0,260.3,3,0
1683.0,1258.6,6.22,63.5,36.5,4.82,84.9,6.2,236.7,1,0
2033.2,1220.4,4.9,82.2,34.0,9.16,49.1,34.6,159.7,4,1
2293.7,1723.2,4.68,45.7,30.2,2.65,33.9,11.1,180.3,3,1
1762.0,1343.6,3.31,51.8,32.5,4.7,46.7,32.1,183.1,4,0
1640.1,1020.6,4.92,86.5,23.6,3.92,39.1,4.1,3.0,2,1
1875.9,1478.3,0.7,52.4,31.9,6.87,41.1,23.2,134.4,3,1
1382.4,777.6,4.16,42.7,23.0,0.52,50.6,19.0,174.8,3,0
2844.8,1671.2,5.22,98.0,26.2,2.11,89.6,21.7,195.9,4,1
996.2,681.8,7.52,49.1,12.6,4.79,41.7,22.7,57.6,2,0
1892.4,1313.2,5.9,72.8,30.0,8.1,88.2,11.0,23.1,1,1
2811.8,2000.0,7.99,71.0,24.8,5.45,72.0,4.5,126.5,2,1
1803.4,999.5,9.37,27.8,33.6,2.3,62.9,14.6,346.7,1,0
1705.0,1347.1,8.65,66.0,30.0,2.61,70.0,16.8,68.1,5,0
1621.3,909.8,7.18,76.7,33.6,8.35,55.3,11.2,267.4,2,0
1709.8,1001.5,6.03,75.3,22.6,3.76,80.7,17.2,308.5,1,0
2486.4,1376.2,3.55,83.6,33.2,3.11,66.3,17.6,154.5,4,1
694.1,480.1,7.85,64.2,38.5,7.95,21.7,7.7,82.0,1,0
2566.7,2009.9,10.2,80.7,31.8,7.02,60.9,18.2,201.3,5,1
1088.0,779.6,6.86,59.7,32.0,7.55,70.7,12.9,169.5,1,0
1666.7,1259.4,10.79,48.8,28.8,3.1,49.2,9.4,64.1,2,0
1585.4,877.2,2.19,50.5,25.4,1.95,57.5,21.3,84.1,1,1
2094.3,1435.6,3.11,48.1,31.8,5.27,42.7,8.8,195.4,2,0
1000.9,665.5,8.14,85.1,20.5,5.67,27.4,11.3,243.3,5,0
2031.1,1370.5,6.66,47.3,25.9,5.73,24.0,15.6,117.7,1,1
2812.2,1597.5,9.28,74.1,19.1,7.96,24.3,26.0,143.1,1,1
1118.4,806.5,5.96,66.0,24.5,1.53,68.4,16.5,216.9,5,0
1894.9,1280.6,3.83,68.5,31.2,6.72,5.2,19.2,132.8,1,1
1469.0,1089.0,5.47,90.5,30.5,2.81,41.7,12.6,120.1,2,1
2012.9,1351.3,2.17,63.4,28.3,6.71,39.7,14.4,74.5,3,1
1809.6,1062.8,3.18,79.2,28.9,4.05,49.4,14.6,72.7,3,1
1479.3,1053.3,8.43,70.6,18.6,3.37,17.9,17.3,416.9,2,0
2043.9,1212.3,8.18,67.7,26.1,3.78,63.1,12.6,130.4,1,1
2702.2,2075.5,6.91,100.0,24.6,2.11,29.5,25.7,286.5,2,0
1704.5,1198.8,1.7,48.4,24.7,5.08,77.6,12.0,318.4,5,0
2159.9,1272.8,5.1,89.3,31.0,3.45,42.6,1.3,131.6,2,0
1153.4,911.8,2.94,79.8,23.7,6.57,53.1,36.9,186.8,3,0
1321.8,898.3,8.94,62.8,25.0,6.28,55.1,12.4,160.2,4,0
2036.2,1157.0,4.54,94.4,17.6,8.38,59.9,25.5,0.0,5,1
2542.1,1796.5,3.29,42.3,26.5,5.73,55.7,26.2,0.0,1,1
1977.8,1213.0,6.07,62.2,22.6,6.04,46.5,22.6,154.9,2,0
1643.5,1234.1,4.4,51.9,28.4,7.8,61.9,13.4,107.5,5,0
1799.6,1357.8,9.71,76.2,23.2,3.74,64.3,17.3,339.2,3,0
1174.8,933.7,4.16,53.3,28.5,2.02,39.7,4.8,126.3,1,0
2102.3,1420.0,2.5,76.5,27.3,5.4,63.5,30.9,345.1,2,1
2241.2,1487.6,0.62,67.2,36.4,2.15,78.8,8.2,102.4,2,1
1574.0,1162.2,5.92,62.8,30.5,9.91,69.1,13.0,341.2,1,0
1565.0,912.6,4.6,75.8,18.8,7.91,73.6,15.8,200.6,4,0
1932.9,1327.4,2.43,66.0,21.7,9.33,58.4,14.1,206.3,4,1
1581.6,1085.9,8.97,53.7,28.3,5.12,36.3,9.7,98.8,5,0
1766.9,1011.3,7.67,100.0,23.4,6.1,38.8,26.2,207.7,2,1
2849.9,1865.2,5.93,62.7,13.2,4.08,61.4,22.6,319.3,5,1
1676.5,1279.7,9.41,36.7,34.7,6.77,73.9,17.6,135.5,1,1
1620.8,1238.4,7.66,57.4,31.6,2.57,100.0,11.8,116.1,5,0
1476.2,848.6,3.94,51.0,30.6,0.5,74.6,23.5,125.3,2,0
2172.1,1243.9,3.4,82.4,25.0,3.42,31.6,11.3,312.0,4,0
1709.4,1052.4,8.04,74.8,30.1,2.09,39.7,27.6,235.5,4,0
1475.3,1134.1,6.99,76.0,24.5,7.96,100.0,15.9,294.8,1,1
2460.7,1432.7,6.42,64.4,29.0,8.63,50.7,24.8,181.4,3,1
2509.8,1832.2,3.88,65.8,23.4,2.19,56.0,14.1,153.9,5,1
1499.8,862.8,7.52,64.4,35.6,7.58,35.8,15.6,192.4,1,0
866.7,611.7,4.11,68.8,20.1,6.9,86.3,24.8,257.0,4,0
2303.8,1472.1,5.75,82.5,34.2,1.86,65.0,32.6,125.3,2,1
1457.7,1089.2,9.62,75.0,28.2,4.22,39.5,27.5,286.9,2,0
2195.3,1335.7,4.35,77.5,25.6,3.84,35.1,22.0,186.6,3,0
814.9,578.5,2.07,77.5,28.8,6.5,61.1,19.7,0.0,3,0
2246.3,1367.8,3.37,83.3,31.7,2.54,55.9,10.9,238.3,4,1
1194.4,870.0,8.49,74.3,34.8,4.8,71.6,17.4,22.8,3,0
2165.4,1663.9,6.64,75.4,29.6,3.63,65.9,7.7,235.9,3,1
1807.1,1051.2,5.68,87.8,23.5,5.95,49.7,18.0,240.2,2,1
1323.0,1014.3,4.73,60.0,28.3,4.57,44.1,18.5,183.0,5,0
1596.5,1115.0,7.21,57.2,37.1,3.93,51.8,0.0,204.4,2,0
2143.2,1246.8,3.88,52.2,34.7,4.57,44.0,15.3,259.9,2,0
1852.9,1217.2,6.76,72.7,32.5,9.07,52.4,18.3,100.4,4,0
2092.2,1234.9,4.17,42.2,32.0,4.17,55.3,14.3,229.3,4,0
2788.2,2021.7,3.76,76.9,31.5,2.92,37.0,17.9,266.3,5,1
1017.9,752.9,4.41,68.4,33.8,6.17,67.6,4.3,326.0,1,0
2608.6,1503.7,5.06,87.0,25.7,4.71,47.6,8.8,39.4,3,1
1852.2,1253.1,5.88,59.9,21.2,2.17,38.2,23.3,190.9,3,1
1350.6,1017.9,6.59,67.0,28.3,9.46,48.0,15.0,53.9,2,0
1134.8,889.8,0.2,86.8,23.9,4.3,59.8,17.7,49.6,2,1
1705.4,1156.9,3.98,90.7,22.7,4.24,56.7,10.6,185.9,5,0
2260.8,1780.6,5.02,59.8,24.4,5.32,63.4,15.2,157.7,3,1
1736.2,1187.4,9.76,72.7,40.4,8.46,73.0,0.0,264.5,2,0
2555.6,1657.4,3.3,74.4,28.7,1.64,81.1,21.8,115.4,2,1
1074.4,818.8,6.41,75.6,29.8,5.55,60.7,29.5,136.6,4,0
1794.0,1207.8,9.74,66.1,21.9,9.17,33.6,6.5,171.2,1,0
1173.8,784.1,2.72,89.2,18.8,5.26,49.6,7.5,63.8,5,0
1981.8,1332.9,6.98,41.7,23.9,2.53,34.9,18.5,77.7,1,0
2243.4,1708.8,3.99,63.7,35.2,3.76,88.9,26.8,261.6,1,1
1589.6,1204.9,4.74,76.7,29.7,5.41,94.7,15.0,95.1,5,1
497.9,324.1,3.99,76.9,31.0,7.66,68.0,5.2,268.2,3,0
1899.5,1203.0,4.17,90.3,31.7,4.32,72.2,13.3,210.7,2,0
2018.4,1358.3,12.8,88.0,25.0,6.65,60.0,6.8,0.0,5,0
2002.1,1387.9,8.11,65.7,34.9,2.13,62.3,9.6,203.0,2,0
2417.9,1473.9,8.75,89.5,24.8,2.11,23.1,12.6,202.2,4,0
1264.5,946.4,7.23,59.3,35.0,4.03,53.5,7.6,192.3,1,0
2140.1,1437.3,1.98,84.0,30.2,7.88,37.4,8.8,135.8,4,1
2396.3,1518.1,6.99,97.2,19.1,5.14,60.6,15.6,56.0,1,1
910.7,525.2,8.68,88.2,24.3,5.58,53.8,16.7,284.6,3,0
1959.8,1194.9,3.87,71.6,19.1,5.56,93.9,3.6,139.8,5,1
1547.9,1218.7,8.41,65.0,33.8,7.22,,18.2,61.7,3,0
1759.2,1101.8,7.76,47.1,27.9,3.78,60.7,11.9,195.7,1,0
1973.8,1168.9,10.63,74.7,16.9,6.38,49.7,20.8,75.7,4,0
1556.4,1035.3,4.96,53.3,29.9,3.34,88.5,21.2,55.1,1,1
1462.1,916.4,3.26,58.1,25.3,8.97,54.4,10.6,112.5,3,1
1817.1,1015.4,5.1,52.1,20.6,3.4,61.6,19.9,83.5,3,0
1256.4,792.5,9.59,63.1,36.4,3.24,55.8,8.3,58.8,4,0
1257.1,862.4,1.43,69.6,28.5,6.1,46.9,25.6,230.6,4,0
2139.7,1472.0,0.83,74.1,26.5,5.16,55.7,8.6,138.6,3,1
1225.6,783.3,6.22,61.0,26.0,5.65,15.8,17.8,275.2,1,0
2133.2,1411.8,4.89,86.0,20.4,5.45,24.0,13.5,64.5,1,1
2031.3,1607.5,6.02,66.9,21.5,2.82,62.0,6.9,0.0,5,1
937.1,603.8,8.36,58.2,34.4,8.23,86.4,22.2,164.9,3,0
1461.2,898.0,4.62,73.4,25.6,6.79,62.0,10.1,335.6,5,0
2397.1,1464.3,1.32,,28.1,7.72,40.6,1.4,203.1,3,1
1309.4,870.0,11.11,75.0,17.8,3.94,26.1,0.0,471.5,5,0
1567.8,1160.0,3.51,64.6,21.4,5.83,70.7,8.0,183.2,2,1
2031.0,1221.7,3.35,47.1,31.0,5.39,43.7,26.0,173.6,1,0
2191.7,1594.1,8.76,66.7,29.9,7.26,67.9,25.1,0.0,1,1
1674.2,929.7,5.04,73.5,36.8,7.32,62.8,,192.8,2,1
1501.2,982.9,5.84,64.2,34.7,5.39,64.6,12.0,166.9,4,0
2511.2,1868.2,7.21,45.0,26.8,1.96,55.7,11.3,109.3,2,1
2669.4,1694.3,8.71,57.2,30.4,8.56,62.7,4.3,136.3,1,1
2289.4,1581.8,5.17,91.8,26.4,6.11,52.6,7.4,143.2,3,1
1842.7,1107.9,9.8,91.5,38.3,3.78,42.3,22.8,132.0,5,0
1395.9,1026.7,0.66,56.7,33.7,5.81,35.7,19.0,359.0,1,1
1384.8,779.7,7.9,80.1,28.8,1.98,7.3,17.2,112.9,2,0
2061.3,1573.0,3.9,52.3,29.0,7.11,51.4,4.3,166.9,3,0
2009.2,1204.6,9.43,91.1,35.2,2.06,85.4,15.8,109.6,1,1
2500.8,1922.1,6.36,73.7,30.9,4.56,69.6,0.0,228.3,2,1
2125.2,1356.2,4.32,84.2,35.8,5.49,59.6,21.7,167.7,1,1
1048.5,766.1,7.66,44.3,17.0,7.08,40.3,17.1,122.0,2,0
2326.0,1464.9,8.23,80.2,30.3,5.21,74.9,4.2,0.0,2,1
1301.0,1010.2,7.6,69.9,25.4,6.27,52.6,27.9,174.3,1,0
1608.0,935.3,3.43,82.8,36.8,4.94,86.5,0.6,119.0,3,1
1925.1,1144.7,4.79,83.7,35.7,4.94,35.4,19.2,143.9,1,1
2797.8,1883.7,5.99,71.0,28.2,5.17,40.0,19.4,31.8,1,1
3355.0,1914.0,5.9,61.0,35.7,4.62,38.1,5.1,293.3,3,1
2103.4,1259.9,7.87,81.7,36.9,1.63,25.4,14.7,235.7,1,0
1708.4,1342.7,0.96,69.1,28.4,3.46,36.3,1.9,293.1,5,0
2067.3,1641.7,6.84,56.9,40.4,5.49,57.1,0.0,264.7,5,0
2243.8,1445.2,5.28,56.2,27.8,4.5,40.8,6.5,209.2,5,0
1639.7,1280.3,3.9,47.8,26.9,4.69,5.0,10.1,35.8,2,0
2697.6,1851.1,4.14,62.3,32.3,4.35,76.5,20.2,334.3,4,1
1915.0,1182.4,5.46,86.5,26.2,3.27,21.3,15.5,57.2,1,1
2048.9,1486.7,0.2,72.7,28.4,4.01,66.8,15.7,123.2,4,1
2133.0,1524.5,4.25,62.1,35.0,4.39,55.6,6.9,220.7,5,0
2010.8,1603.2,3.81,82.1,28.1,5.01,97.3,10.8,225.7,3,1
2219.5,1367.8,7.33,57.5,19.5,5.79,74.9,7.6,207.2,5,0
1491.4,1070.8,3.99,71.4,29.8,4.64,44.9,5.2,110.0,1,1
1520.8,856.2,5.46,67.3,24.5,2.94,41.0,10.3,89.3,4,0
1249.9,723.0,9.86,81.7,32.3,2.2,85.1,15.6,403.5,4,0
2019.8,1112.8,8.49,46.3,31.5,10.19,25.5,10.4,146.1,2,1
2189.5,1751.3,8.26,57.2,35.4,2.74,58.8,12.4,133.8,3,0
2028.9,1522.8,4.75,45.4,32.5,3.96,52.4,20.6,78.6,5,0
2637.2,1969.2,7.36,66.1,33.5,6.03,48.1,11.0,174.5,3,1
1797.2,1217.5,5.42,88.2,24.7,5.72,62.1,4.3,169.8,1,1
2134.4,1334.0,5.51,62.4,32.0,6.04,58.8,19.5,148.4,2,1
1254.1,737.2,7.02,62.3,37.8,4.11,64.1,17.1,188.2,5,0
1606.5,997.9,4.51,83.1,24.6,5.48,57.8,17.6,326.4,1,1
2147.8,1383.1,9.73,86.0,37.0,5.12,63.4,20.0,90.5,3,1
2224.6,1644.1,5.6,68.7,25.3,4.38,56.9,18.7,154.3,2,1
1653.0,1132.2,7.55,80.3,23.7,5.49,41.8,15.2,85.2,5,0
1764.2,1004.5,9.64,53.8,29.5,7.11,55.1,34.1,179.5,3,0
1041.1,577.3,8.58,90.7,31.6,4.96,40.7,4.7,93.2,5,0
1621.5,933.3,2.48,100.0,32.6,4.97,39.4,10.3,97.5,2,1
2245.2,1465.3,7.11,77.8,23.2,7.14,48.3,22.7,4.0,2,1
2087.6,1635.2,8.13,38.7,30.2,6.92,52.6,16.1,159.8,3,1
2050.3,1454.4,8.23,61.6,24.6,8.17,55.7,21.1,193.0,5,0
